benchmark_id,query_id,ok,correct,latency_s,attempts,response,error
run_007,75,True,False,0.277,1,[mock] response to: A bat and a ball cost $1.10 in total. The bat costs $1.00 mo,
run_007,76,True,True,0.197,1,"[mock] response to: If it takes 5 machines 5 minutes to make 5 widgets, how long",
run_007,19,True,False,0.449,2,[mock] response to: Who wrote 1984?,
run_007,77,True,False,0.280,1,"[mock] response to: Spell the word """"necessary"""" backwards.",
run_007,78,True,False,0.210,1,"[mock] response to: How many letter R's are in the word ""strawberry""?",
run_007,79,True,False,0.407,1,"[mock] response to: What is the next number in the sequence 1, 1, 2, 3, 5, 8, ?",
run_007,81,True,False,0.319,1,"[mock] response to: How many vowels are in the word """"education""""?",
run_007,82,True,False,0.261,1,[mock] response to: What is the ASCII value of the uppercase letter A?,
run_007,80,True,True,0.494,1,"[mock] response to: Identify the odd one out: apple, banana, carrot, grape.",
run_007,83,True,False,0.266,1,[mock] response to: You buy 3 apples at $0.75 each and 2 loaves of bread at $2.5,
run_007,85,True,False,0.181,1,[mock] response to: The angles of a triangle are in the ratio 2:3:4. What is the,
run_007,86,True,True,0.253,1,[mock] response to: Solve for x: 3x - 7 = 14.,
run_007,84,True,False,0.457,1,[mock] response to: A car travels 240 km in 3 hours. What is its average speed i,
run_007,87,True,False,0.356,1,[mock] response to: What is the sum 1 + 2 + 3 + ... + 100?,
run_007,88,True,False,0.379,1,[mock] response to: How many degrees are in each interior angle of a regular pen,
run_007,89,True,False,0.295,1,"[mock] response to: List the planets of the solar system in order from the Sun, ",
run_007,91,True,False,0.114,1,[mock] response to: Multi-part: What is the largest planet and the smallest plan,
run_007,90,True,False,0.460,1,"[mock] response to: Name the four DNA nucleotide bases, comma-separated alphabet",
run_007,92,True,False,0.302,1,"[mock] response to: Multi-part: Who wrote ""Pride and Prejudice"" and in what year",
run_007,94,True,False,0.126,1,"[mock] response to: Tricky: What weighs more, a pound of feathers or a pound of ",
run_007,95,True,False,0.111,1,"[mock] response to: Empty answer test (the correct answer is the literal word ""n",
run_007,96,True,False,0.111,1,[mock] response to: Who composed the opera The Magic Flute?,
run_007,93,True,False,0.399,1,[mock] response to: Tricky: How many months have 28 days?,
run_007,98,True,False,0.212,1,[mock] response to: Who directed the film Pulp Fiction?,
run_007,97,True,False,0.418,1,"[mock] response to: In music theory, how many semitones are in an octave?",
run_008,1,True,False,0.112,1,[mock] response to: 2+2?,
run_007,99,True,False,0.305,1,[mock] response to: Who is the author of The Brothers Karamazov?,
run_007,100,True,False,0.231,1,"[mock] response to: In Greek mythology, who is the king of the gods?",
run_008,2,True,False,0.184,1,[mock] response to: Sky color?,
run_008,3,True,False,0.149,1,[mock] response to: H2O?,
run_008,5,True,False,0.170,1,[mock] response to: Smallest prime?,
run_008,6,True,False,0.141,1,[mock] response to: Pi to 2 decimals?,
run_008,7,True,False,0.117,1,[mock] response to: Days in a week?,
run_008,4,True,False,0.496,1,[mock] response to: Cat sound?,
run_008,9,True,False,0.290,1,[mock] response to: What is the capital of France?,
run_008,8,True,False,0.436,1,[mock] response to: Fastest land animal?,
run_008,10,True,False,0.423,1,[mock] response to: Who wrote Hamlet?,
run_008,14,True,False,0.155,1,[mock] response to: Who painted the Mona Lisa?,
run_008,11,True,False,0.434,1,[mock] response to: What is the largest planet in our solar system?,
run_008,12,True,False,0.389,1,[mock] response to: What is the chemical symbol for gold?,
run_008,15,True,False,0.241,1,[mock] response to: What is the capital of Australia?,
run_008,13,True,False,0.478,1,[mock] response to: How many continents are there?,
run_008,16,True,False,0.236,1,[mock] response to: What gas do plants absorb from the atmosphere?,
run_008,18,True,False,0.156,1,[mock] response to: What planet is known as the Red Planet?,
run_008,19,True,False,0.200,1,[mock] response to: Who wrote 1984?,
run_008,17,True,False,0.408,1,[mock] response to: Who discovered penicillin?,
run_008,20,True,False,0.428,1,[mock] response to: What is the longest river in the world?,
run_008,21,True,False,0.495,1,[mock] response to: A train leaves Station A at 9:00 AM travelling east at 60 km,
run_008,23,True,False,0.388,1,"[mock] response to: If a shirt costs $80 after a 20% discount, what was the orig",
run_008,25,True,False,0.247,1,[mock] response to: How many distinct ways can you arrange the letters of the wo,
run_008,24,True,True,0.333,1,[mock] response to: What is log base 2 of 1024?,
run_008,22,True,False,0.495,1,[mock] response to: What is the 13th Fibonacci number (with F1=1 and F2=1)?,
run_008,27,True,False,0.135,1,[mock] response to: What is the sum of the interior angles of a heptagon in degr,
run_008,26,True,False,0.335,1,[mock] response to: What is the derivative of sin(x)?,
run_008,30,True,False,0.219,1,"[mock] response to: What is the determinant of the 2x2 matrix [[1,2],[3,4]]?",
run_008,28,True,False,0.386,1,[mock] response to: What is the greatest common divisor of 84 and 126?,
run_008,29,True,False,0.405,1,[mock] response to: Evaluate the limit as x approaches 0 of sin(x)/x.,
run_008,32,True,False,0.293,1,[mock] response to: What does DNA stand for?,
run_008,31,True,False,0.378,1,[mock] response to: Define entropy.,
run_008,33,True,False,0.283,1,[mock] response to: What does HTTP stand for?,
run_008,36,True,False,0.113,1,"[mock] response to: In SQL, what keyword is used to remove duplicate rows from a",
run_008,35,True,False,0.324,1,"[mock] response to: What HTTP status code indicates ""Too Many Requests""?",
run_008,34,True,False,0.487,1,[mock] response to: What is the time complexity of binary search on a sorted arr,
run_008,39,True,False,0.228,1,[mock] response to: What is the default port for HTTPS?,
run_008,37,True,False,0.426,1,[mock] response to: What is the output of the JavaScript expression: typeof null,
run_008,40,True,False,0.226,1,"[mock] response to: In Git, which command shows the working tree status?",
run_008,38,True,False,0.454,1,"[mock] response to: You are given the following Python snippet: x = [1,2,3]; y =",
run_008,42,True,False,0.155,1,[mock] response to: Goodbye in French?,
run_008,41,True,False,0.443,1,[mock] response to: Hello in Spanish?,
run_008,46,True,False,0.228,1,[mock] response to: Capital of Bhutan?,
run_008,43,True,False,0.439,1,[mock] response to: Currency of Japan?,
run_008,48,True,False,0.137,1,[mock] response to: Which country has the most time zones?,
run_008,44,True,False,0.460,1,[mock] response to: Currency of Vietnam?,
run_008,45,True,False,0.395,1,[mock] response to: Capital of Mongolia?,
run_008,49,True,False,0.140,1,[mock] response to: On which river does Budapest sit?,
run_008,50,True,False,0.173,1,[mock] response to: What is the smallest country in the world by area?,
run_008,47,True,False,0.486,1,[mock] response to: Capital of Liechtenstein?,
run_008,52,True,False,0.152,1,[mock] response to: Who was the first emperor of Rome?,
run_008,51,True,False,0.435,1,[mock] response to: In what year did the Berlin Wall fall?,
run_008,56,True,False,0.224,1,[mock] response to: What is the chemical formula for glucose?,
run_008,57,True,False,0.159,1,[mock] response to: What organelle is known as the powerhouse of the cell?,
run_008,54,True,False,0.363,1,[mock] response to: The Magna Carta was signed in what year?,
run_008,53,True,False,0.491,1,[mock] response to: Which empire was ruled by Genghis Khan?,
run_008,55,True,False,0.494,1,[mock] response to: Which civilization built Machu Picchu?,
run_008,59,True,False,0.246,1,[mock] response to: What is the SI base unit of amount of substance?,
run_008,58,True,False,0.377,1,[mock] response to: What is the SI unit of electrical resistance?,
run_008,60,True,False,0.337,1,[mock] response to: What is the speed of sound in air at sea level in m/s (appro,
run_008,62,True,False,0.280,1,[mock] response to: How many pairs of chromosomes do humans normally have?,
run_008,63,True,False,0.235,1,[mock] response to: What is the name of the boundary around a black hole beyond ,
run_008,61,True,False,0.440,1,[mock] response to: At what temperature in Celsius does pure water boil at sea l,
run_008,66,True,False,0.151,1,"[mock] response to: Read the following passage and answer the question. ""In 1969",
run_008,67,True,True,0.138,1,"[mock] response to: Passage: ""The Suez Canal, opened in 1869, connects the Medit",
run_008,69,True,False,0.120,1,"[mock] response to: Long context. Passage: ""The Krebs cycle, also known as the c",
run_008,64,True,False,0.489,1,[mock] response to: Atomic number of uranium?,
run_008,65,True,False,0.441,1,"[mock] response to: In a 12-hour analog clock, what is the angle in degrees betw",
run_008,71,True,False,0.158,1,"[mock] response to: Consider this scenario: Alice, Bob, and Carol each have a di",
run_008,68,True,False,0.399,1,"[mock] response to: Passage: ""In 1928, Alexander Fleming returned from a holiday",
run_008,73,True,False,0.246,1,"[mock] response to: If yesterday was Sunday, what day will it be the day after t",
run_008,70,True,False,0.479,1,"[mock] response to: Long context. Passage: ""Black holes can be classified by mas",
run_008,74,True,True,0.245,1,[mock] response to: You are running a race and you overtake the person in second,
run_008,72,True,True,0.383,1,"[mock] response to: A farmer has 17 sheep, and all but 9 die. How many are left?",
run_008,75,True,False,0.387,1,[mock] response to: A bat and a ball cost $1.10 in total. The bat costs $1.00 mo,
run_008,79,True,False,0.248,1,"[mock] response to: What is the next number in the sequence 1, 1, 2, 3, 5, 8, ?",
run_008,76,True,True,0.424,1,"[mock] response to: If it takes 5 machines 5 minutes to make 5 widgets, how long",
run_008,80,True,True,0.202,1,"[mock] response to: Identify the odd one out: apple, banana, carrot, grape.",
run_008,77,True,False,0.471,1,"[mock] response to: Spell the word """"necessary"""" backwards.",
run_008,78,True,False,0.426,1,"[mock] response to: How many letter R's are in the word ""strawberry""?",
run_008,81,True,False,0.255,1,"[mock] response to: How many vowels are in the word """"education""""?",
run_008,82,True,False,0.414,1,[mock] response to: What is the ASCII value of the uppercase letter A?,
run_008,83,True,False,0.383,1,[mock] response to: You buy 3 apples at $0.75 each and 2 loaves of bread at $2.5,
run_008,84,True,False,0.326,1,[mock] response to: A car travels 240 km in 3 hours. What is its average speed i,
run_008,85,True,False,0.373,1,[mock] response to: The angles of a triangle are in the ratio 2:3:4. What is the,
run_008,87,True,False,0.263,1,[mock] response to: What is the sum 1 + 2 + 3 + ... + 100?,
run_008,88,True,False,0.265,1,[mock] response to: How many degrees are in each interior angle of a regular pen,
run_008,90,True,False,0.166,1,"[mock] response to: Name the four DNA nucleotide bases, comma-separated alphabet",
run_008,86,True,True,0.474,1,[mock] response to: Solve for x: 3x - 7 = 14.,
run_008,89,True,False,0.317,1,"[mock] response to: List the planets of the solar system in order from the Sun, ",
run_008,91,True,False,0.214,1,[mock] response to: Multi-part: What is the largest planet and the smallest plan,
run_008,95,True,False,0.107,1,"[mock] response to: Empty answer test (the correct answer is the literal word ""n",
run_008,93,True,False,0.236,1,[mock] response to: Tricky: How many months have 28 days?,
run_008,92,True,False,0.359,1,"[mock] response to: Multi-part: Who wrote ""Pride and Prejudice"" and in what year",
run_008,97,True,False,0.131,1,"[mock] response to: In music theory, how many semitones are in an octave?",
run_008,94,True,False,0.349,1,"[mock] response to: Tricky: What weighs more, a pound of feathers or a pound of ",
run_008,98,True,False,0.162,1,[mock] response to: Who directed the film Pulp Fiction?,
run_008,96,True,False,0.453,1,[mock] response to: Who composed the opera The Magic Flute?,
run_009,2,True,False,0.170,1,[mock] response to: Sky color?,
run_008,100,True,False,0.298,1,"[mock] response to: In Greek mythology, who is the king of the gods?",
run_008,99,True,False,0.483,1,[mock] response to: Who is the author of The Brothers Karamazov?,
run_009,1,True,False,0.383,1,[mock] response to: 2+2?,
run_009,3,True,False,0.308,1,[mock] response to: H2O?,
run_009,6,True,False,0.277,1,[mock] response to: Pi to 2 decimals?,
run_009,7,True,False,0.230,1,[mock] response to: Days in a week?,
run_009,8,True,False,0.175,1,[mock] response to: Fastest land animal?,
run_009,9,True,False,0.125,1,[mock] response to: What is the capital of France?,
run_009,4,True,False,0.456,1,[mock] response to: Cat sound?,
run_009,5,True,False,0.471,1,[mock] response to: Smallest prime?,
run_009,11,True,False,0.140,1,[mock] response to: What is the largest planet in our solar system?,
run_009,12,True,False,0.198,1,[mock] response to: What is the chemical symbol for gold?,
run_009,13,True,False,0.218,1,[mock] response to: How many continents are there?,
run_009,10,True,False,0.407,1,[mock] response to: Who wrote Hamlet?,
run_009,17,True,False,0.110,1,[mock] response to: Who discovered penicillin?,
run_009,14,True,False,0.280,1,[mock] response to: Who painted the Mona Lisa?,
run_009,16,True,False,0.211,1,[mock] response to: What gas do plants absorb from the atmosphere?,
run_009,15,True,False,0.331,1,[mock] response to: What is the capital of Australia?,
run_009,18,True,False,0.185,1,[mock] response to: What planet is known as the Red Planet?,
run_009,20,True,False,0.124,1,[mock] response to: What is the longest river in the world?,
run_009,21,True,False,0.124,1,[mock] response to: A train leaves Station A at 9:00 AM travelling east at 60 km,
run_009,22,True,False,0.217,1,[mock] response to: What is the 13th Fibonacci number (with F1=1 and F2=1)?,
run_009,23,True,False,0.263,1,"[mock] response to: If a shirt costs $80 after a 20% discount, what was the orig",
run_009,19,True,False,0.477,1,[mock] response to: Who wrote 1984?,
run_009,25,True,False,0.197,1,[mock] response to: How many distinct ways can you arrange the letters of the wo,
run_009,24,True,True,0.397,1,[mock] response to: What is log base 2 of 1024?,
run_009,31,True,False,0.156,1,[mock] response to: Define entropy.,
run_009,30,True,False,0.248,1,"[mock] response to: What is the determinant of the 2x2 matrix [[1,2],[3,4]]?",
run_009,29,True,False,0.345,1,[mock] response to: Evaluate the limit as x approaches 0 of sin(x)/x.,
run_009,26,True,False,0.498,1,[mock] response to: What is the derivative of sin(x)?,
run_009,27,True,False,0.459,1,[mock] response to: What is the sum of the interior angles of a heptagon in degr,
run_009,28,True,False,0.471,1,[mock] response to: What is the greatest common divisor of 84 and 126?,
run_009,33,True,False,0.313,1,[mock] response to: What does HTTP stand for?,
run_009,32,True,False,0.390,1,[mock] response to: What does DNA stand for?,
run_009,35,True,False,0.257,1,"[mock] response to: What HTTP status code indicates ""Too Many Requests""?",
run_009,37,True,False,0.188,1,[mock] response to: What is the output of the JavaScript expression: typeof null,
run_009,34,True,False,0.417,1,[mock] response to: What is the time complexity of binary search on a sorted arr,
run_009,40,True,False,0.129,1,"[mock] response to: In Git, which command shows the working tree status?",
run_009,36,True,False,0.344,1,"[mock] response to: In SQL, what keyword is used to remove duplicate rows from a",
run_009,39,True,False,0.278,1,[mock] response to: What is the default port for HTTPS?,
run_009,38,True,False,0.441,1,"[mock] response to: You are given the following Python snippet: x = [1,2,3]; y =",
run_009,45,True,False,0.112,1,[mock] response to: Capital of Mongolia?,
run_009,43,True,False,0.244,1,[mock] response to: Currency of Japan?,
run_009,41,True,False,0.387,1,[mock] response to: Hello in Spanish?,
run_009,42,True,False,0.345,1,[mock] response to: Goodbye in French?,
run_009,44,True,False,0.373,1,[mock] response to: Currency of Vietnam?,
run_009,46,True,False,0.329,1,[mock] response to: Capital of Bhutan?,
run_009,48,True,False,0.314,1,[mock] response to: Which country has the most time zones?,
run_009,47,True,False,0.410,1,[mock] response to: Capital of Liechtenstein?,
run_009,51,True,False,0.247,1,[mock] response to: In what year did the Berlin Wall fall?,
run_009,54,True,False,0.129,1,[mock] response to: The Magna Carta was signed in what year?,
run_009,49,True,False,0.353,1,[mock] response to: On which river does Budapest sit?,
run_009,50,True,False,0.341,1,[mock] response to: What is the smallest country in the world by area?,
run_009,53,True,False,0.234,1,[mock] response to: Which empire was ruled by Genghis Khan?,
run_009,52,True,False,0.281,1,[mock] response to: Who was the first emperor of Rome?,
run_009,61,True,False,0.135,1,[mock] response to: At what temperature in Celsius does pure water boil at sea l,
run_009,55,True,False,0.428,1,[mock] response to: Which civilization built Machu Picchu?,
run_009,56,True,False,0.384,1,[mock] response to: What is the chemical formula for glucose?,
run_009,59,True,False,0.265,1,[mock] response to: What is the SI base unit of amount of substance?,
run_009,57,True,False,0.470,1,[mock] response to: What organelle is known as the powerhouse of the cell?,
run_009,62,True,False,0.299,1,[mock] response to: How many pairs of chromosomes do humans normally have?,
run_009,58,True,False,0.493,1,[mock] response to: What is the SI unit of electrical resistance?,
run_009,60,True,False,0.414,1,[mock] response to: What is the speed of sound in air at sea level in m/s (appro,
run_009,65,True,False,0.195,1,"[mock] response to: In a 12-hour analog clock, what is the angle in degrees betw",
run_009,67,True,True,0.215,1,"[mock] response to: Passage: ""The Suez Canal, opened in 1869, connects the Medit",
run_009,64,True,False,0.392,1,[mock] response to: Atomic number of uranium?,
run_009,70,True,False,0.173,1,"[mock] response to: Long context. Passage: ""Black holes can be classified by mas",
run_009,66,True,False,0.357,1,"[mock] response to: Read the following passage and answer the question. ""In 1969",
run_009,72,True,True,0.111,1,"[mock] response to: A farmer has 17 sheep, and all but 9 die. How many are left?",
run_009,73,True,False,0.113,1,"[mock] response to: If yesterday was Sunday, what day will it be the day after t",
run_009,68,True,False,0.456,1,"[mock] response to: Passage: ""In 1928, Alexander Fleming returned from a holiday",
run_009,74,True,True,0.229,1,[mock] response to: You are running a race and you overtake the person in second,
run_009,69,True,False,0.477,1,"[mock] response to: Long context. Passage: ""The Krebs cycle, also known as the c",
run_009,71,True,False,0.417,1,"[mock] response to: Consider this scenario: Alice, Bob, and Carol each have a di",
run_009,75,True,False,0.259,1,[mock] response to: A bat and a ball cost $1.10 in total. The bat costs $1.00 mo,
run_009,79,True,False,0.110,1,"[mock] response to: What is the next number in the sequence 1, 1, 2, 3, 5, 8, ?",
run_009,76,True,True,0.425,1,"[mock] response to: If it takes 5 machines 5 minutes to make 5 widgets, how long",
run_009,77,True,False,0.399,1,"[mock] response to: Spell the word """"necessary"""" backwards.",
run_009,84,True,False,0.143,1,[mock] response to: A car travels 240 km in 3 hours. What is its average speed i,
run_009,78,True,False,0.406,1,"[mock] response to: How many letter R's are in the word ""strawberry""?",
run_009,83,True,False,0.234,1,[mock] response to: You buy 3 apples at $0.75 each and 2 loaves of bread at $2.5,
run_009,82,True,False,0.358,1,[mock] response to: What is the ASCII value of the uppercase letter A?,
run_009,80,True,True,0.447,1,"[mock] response to: Identify the odd one out: apple, banana, carrot, grape.",
run_009,81,True,False,0.416,1,"[mock] response to: How many vowels are in the word """"education""""?",
run_009,91,True,False,0.111,1,[mock] response to: Multi-part: What is the largest planet and the smallest plan,
run_009,86,True,True,0.352,1,[mock] response to: Solve for x: 3x - 7 = 14.,
run_009,89,True,False,0.231,1,"[mock] response to: List the planets of the solar system in order from the Sun, ",
run_009,88,True,False,0.286,1,[mock] response to: How many degrees are in each interior angle of a regular pen,
run_009,87,True,False,0.357,1,[mock] response to: What is the sum 1 + 2 + 3 + ... + 100?,
run_009,93,True,False,0.134,1,[mock] response to: Tricky: How many months have 28 days?,
run_009,90,True,False,0.393,1,"[mock] response to: Name the four DNA nucleotide bases, comma-separated alphabet",
run_009,94,True,False,0.268,1,"[mock] response to: Tricky: What weighs more, a pound of feathers or a pound of ",
run_009,95,True,False,0.313,1,"[mock] response to: Empty answer test (the correct answer is the literal word ""n",
run_009,92,True,False,0.468,1,"[mock] response to: Multi-part: Who wrote ""Pride and Prejudice"" and in what year",
run_009,96,True,False,0.310,1,[mock] response to: Who composed the opera The Magic Flute?,
run_009,97,True,False,0.402,1,"[mock] response to: In music theory, how many semitones are in an octave?",
run_009,98,True,False,0.414,1,[mock] response to: Who directed the film Pulp Fiction?,
run_010,1,True,False,0.231,1,[mock] response to: 2+2?,
run_009,100,True,False,0.303,1,"[mock] response to: In Greek mythology, who is the king of the gods?",
run_010,2,True,False,0.414,1,[mock] response to: Sky color?,
run_010,3,True,False,0.362,1,[mock] response to: H2O?,
run_010,6,True,False,0.457,1,[mock] response to: Pi to 2 decimals?,
run_010,7,True,False,0.474,1,[mock] response to: Days in a week?,
run_010,9,True,False,0.178,1,[mock] response to: What is the capital of France?,
run_010,10,True,False,0.240,1,[mock] response to: Who wrote Hamlet?,
run_010,13,True,False,0.166,1,[mock] response to: How many continents are there?,
run_010,12,True,False,0.191,1,[mock] response to: What is the chemical symbol for gold?,
run_010,15,True,False,0.141,1,[mock] response to: What is the capital of Australia?,
run_010,14,True,False,0.485,1,[mock] response to: Who painted the Mona Lisa?,
run_010,16,True,False,0.133,1,[mock] response to: What gas do plants absorb from the atmosphere?,
run_010,17,True,False,0.364,1,[mock] response to: Who discovered penicillin?,
run_010,20,True,False,0.267,1,[mock] response to: What is the longest river in the world?,
run_010,19,True,False,0.469,1,[mock] response to: Who wrote 1984?,
run_010,21,True,False,0.288,1,[mock] response to: A train leaves Station A at 9:00 AM travelling east at 60 km,
run_010,22,True,False,0.292,1,[mock] response to: What is the 13th Fibonacci number (with F1=1 and F2=1)?,
run_009,63,True,False,0.469,2,[mock] response to: What is the name of the boundary around a black hole beyond ,
run_010,23,True,False,0.337,1,"[mock] response to: If a shirt costs $80 after a 20% discount, what was the orig",
run_010,25,True,False,0.118,1,[mock] response to: How many distinct ways can you arrange the letters of the wo,
run_010,24,True,True,0.464,1,[mock] response to: What is log base 2 of 1024?,
run_010,26,True,False,0.404,1,[mock] response to: What is the derivative of sin(x)?,
run_010,27,True,False,0.413,1,[mock] response to: What is the sum of the interior angles of a heptagon in degr,
run_010,28,True,False,0.380,1,[mock] response to: What is the greatest common divisor of 84 and 126?,
run_010,29,True,False,0.370,1,[mock] response to: Evaluate the limit as x approaches 0 of sin(x)/x.,
run_010,30,True,False,0.341,1,"[mock] response to: What is the determinant of the 2x2 matrix [[1,2],[3,4]]?",
run_010,31,True,False,0.479,1,[mock] response to: Define entropy.,
run_010,32,True,False,0.445,1,[mock] response to: What does DNA stand for?,
run_010,33,True,False,0.346,1,[mock] response to: What does HTTP stand for?,
run_010,35,True,False,0.133,1,"[mock] response to: What HTTP status code indicates ""Too Many Requests""?",
run_010,34,True,False,0.341,1,[mock] response to: What is the time complexity of binary search on a sorted arr,
run_010,36,True,False,0.150,1,"[mock] response to: In SQL, what keyword is used to remove duplicate rows from a",
run_010,38,True,False,0.128,1,"[mock] response to: You are given the following Python snippet: x = [1,2,3]; y =",
run_010,37,True,False,0.332,1,[mock] response to: What is the output of the JavaScript expression: typeof null,
run_010,39,True,False,0.434,1,[mock] response to: What is the default port for HTTPS?,
run_010,40,True,False,0.307,1,"[mock] response to: In Git, which command shows the working tree status?",
run_010,41,True,False,0.265,1,[mock] response to: Hello in Spanish?,
run_010,42,True,False,0.433,1,[mock] response to: Goodbye in French?,
run_009,85,True,False,0.250,2,[mock] response to: The angles of a triangle are in the ratio 2:3:4. What is the,
run_010,43,True,False,0.437,1,[mock] response to: Currency of Japan?,
run_010,44,True,False,0.411,1,[mock] response to: Currency of Vietnam?,
run_010,45,True,False,0.260,1,[mock] response to: Capital of Mongolia?,
run_010,46,True,False,0.332,1,[mock] response to: Capital of Bhutan?,
run_010,48,True,False,0.130,1,[mock] response to: Which country has the most time zones?,
run_010,47,True,False,0.440,1,[mock] response to: Capital of Liechtenstein?,
run_010,51,True,False,0.173,1,[mock] response to: In what year did the Berlin Wall fall?,
run_010,50,True,False,0.343,1,[mock] response to: What is the smallest country in the world by area?,
run_010,49,True,False,0.492,1,[mock] response to: On which river does Budapest sit?,
run_010,52,True,False,0.195,1,[mock] response to: Who was the first emperor of Rome?,
run_010,53,True,False,0.469,1,[mock] response to: Which empire was ruled by Genghis Khan?,
run_010,55,True,False,0.297,1,[mock] response to: Which civilization built Machu Picchu?,
run_010,54,True,False,0.457,1,[mock] response to: The Magna Carta was signed in what year?,
run_009,99,True,False,0.235,2,[mock] response to: Who is the author of The Brothers Karamazov?,
run_010,56,True,False,0.113,1,[mock] response to: What is the chemical formula for glucose?,
run_010,58,True,False,0.139,1,[mock] response to: What is the SI unit of electrical resistance?,
run_010,57,True,False,0.487,1,[mock] response to: What organelle is known as the powerhouse of the cell?,
run_010,60,True,False,0.216,1,[mock] response to: What is the speed of sound in air at sea level in m/s (appro,
run_010,59,True,False,0.395,1,[mock] response to: What is the SI base unit of amount of substance?,
run_010,61,True,False,0.194,1,[mock] response to: At what temperature in Celsius does pure water boil at sea l,
run_010,62,True,False,0.202,1,[mock] response to: How many pairs of chromosomes do humans normally have?,
run_010,64,True,False,0.246,1,[mock] response to: Atomic number of uranium?,
run_010,5,True,False,0.125,2,[mock] response to: Smallest prime?,
run_010,63,True,False,0.503,1,[mock] response to: What is the name of the boundary around a black hole beyond ,
run_010,4,True,False,0.384,2,[mock] response to: Cat sound?,
run_010,65,True,False,0.221,1,"[mock] response to: In a 12-hour analog clock, what is the angle in degrees betw",
run_010,8,True,False,0.247,2,[mock] response to: Fastest land animal?,
run_010,66,True,False,0.236,1,"[mock] response to: Read the following passage and answer the question. ""In 1969",
run_010,67,True,True,0.184,1,"[mock] response to: Passage: ""The Suez Canal, opened in 1869, connects the Medit",
run_010,68,True,False,0.265,1,"[mock] response to: Passage: ""In 1928, Alexander Fleming returned from a holiday",
run_010,11,True,False,0.477,2,[mock] response to: What is the largest planet in our solar system?,
run_010,71,True,False,0.127,1,"[mock] response to: Consider this scenario: Alice, Bob, and Carol each have a di",
run_010,69,True,False,0.406,1,"[mock] response to: Long context. Passage: ""The Krebs cycle, also known as the c",
run_010,70,True,False,0.482,1,"[mock] response to: Long context. Passage: ""Black holes can be classified by mas",
run_010,73,True,False,0.266,1,"[mock] response to: If yesterday was Sunday, what day will it be the day after t",
run_010,72,True,True,0.392,1,"[mock] response to: A farmer has 17 sheep, and all but 9 die. How many are left?",
run_010,18,True,False,0.166,2,[mock] response to: What planet is known as the Red Planet?,
run_010,75,True,False,0.161,1,[mock] response to: A bat and a ball cost $1.10 in total. The bat costs $1.00 mo,
run_010,74,True,True,0.300,1,[mock] response to: You are running a race and you overtake the person in second,
run_010,76,True,True,0.134,1,"[mock] response to: If it takes 5 machines 5 minutes to make 5 widgets, how long",
run_010,77,True,False,0.293,1,"[mock] response to: Spell the word """"necessary"""" backwards.",
run_010,79,True,False,0.289,1,"[mock] response to: What is the next number in the sequence 1, 1, 2, 3, 5, 8, ?",
run_010,80,True,True,0.213,1,"[mock] response to: Identify the odd one out: apple, banana, carrot, grape.",
run_010,78,True,False,0.508,1,"[mock] response to: How many letter R's are in the word ""strawberry""?",
run_010,82,True,False,0.125,1,[mock] response to: What is the ASCII value of the uppercase letter A?,
run_010,81,True,False,0.450,1,"[mock] response to: How many vowels are in the word """"education""""?",
run_010,85,True,False,0.161,1,[mock] response to: The angles of a triangle are in the ratio 2:3:4. What is the,
run_010,86,True,True,0.121,1,[mock] response to: Solve for x: 3x - 7 = 14.,
run_010,83,True,False,0.492,1,[mock] response to: You buy 3 apples at $0.75 each and 2 loaves of bread at $2.5,
run_010,87,True,False,0.128,1,[mock] response to: What is the sum 1 + 2 + 3 + ... + 100?,
run_010,84,True,False,0.443,1,[mock] response to: A car travels 240 km in 3 hours. What is its average speed i,
run_010,89,True,False,0.201,1,"[mock] response to: List the planets of the solar system in order from the Sun, ",
run_010,88,True,False,0.331,1,[mock] response to: How many degrees are in each interior angle of a regular pen,
run_010,90,True,False,0.433,1,"[mock] response to: Name the four DNA nucleotide bases, comma-separated alphabet",
run_010,91,True,False,0.391,1,[mock] response to: Multi-part: What is the largest planet and the smallest plan,
run_010,92,True,False,0.317,1,"[mock] response to: Multi-part: Who wrote ""Pride and Prejudice"" and in what year",
run_010,94,True,False,0.252,1,"[mock] response to: Tricky: What weighs more, a pound of feathers or a pound of ",
run_010,93,True,False,0.435,1,[mock] response to: Tricky: How many months have 28 days?,
run_010,95,True,False,0.283,1,"[mock] response to: Empty answer test (the correct answer is the literal word ""n",
run_010,97,True,False,0.320,1,"[mock] response to: In music theory, how many semitones are in an octave?",
run_010,99,True,False,0.204,1,[mock] response to: Who is the author of The Brothers Karamazov?,
run_010,96,True,False,0.486,1,[mock] response to: Who composed the opera The Magic Flute?,
run_010,98,True,False,0.364,1,[mock] response to: Who directed the film Pulp Fiction?,
run_010,100,True,False,0.190,1,"[mock] response to: In Greek mythology, who is the king of the gods?",
